Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Set parameter PreCrush to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
PreCrush  1
Threads  1

Optimize a model with 148035 rows, 18015 columns and 299077 nonzeros
Model fingerprint: 0x63542bc5
Variable types: 15010 continuous, 3005 integer (3005 binary)
Coefficient statistics:
  Matrix range     [3e-04, 4e+02]
  Objective range  [7e-04, 8e+02]
  Bounds range     [9e+01, 3e+02]
  RHS range        [1e-01, 4e+02]
Found heuristic solution: objective 6162.0808201
Presolve removed 131964 rows and 15762 columns
Presolve time: 1.21s
Presolved: 16071 rows, 2253 columns, 32891 nonzeros
Variable types: 1508 continuous, 745 integer (745 binary)
Performing another presolve...
Presolve removed 308 rows and 84 columns
Presolve time: 0.28s
Root relaxation presolved: 15760 rows, 2166 columns, 33746 nonzeros


Root relaxation: objective 3.153607e+03, 1810 iterations, 0.20 seconds (0.22 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 3153.60723    0  362 6162.08082 3153.60723  48.8%     -    2s
H    0     0                    4789.6008678 3153.60723  34.2%     -    2s
H    0     0                    3605.9458678 3153.60723  12.5%     -    2s
     0     0 3312.95269    0  222 3605.94587 3312.95269  8.13%     -    4s
H    0     0                    3541.2835848 3314.29789  6.41%     -    4s
H    0     0                    3418.8611637 3314.29789  3.06%     -    4s
     0     0 3321.92901    0  217 3418.86116 3321.92901  2.84%     -    4s
     0     0 3326.59109    0  199 3418.86116 3326.59109  2.70%     -    4s
     0     0 3330.25622    0  197 3418.86116 3330.25622  2.59%     -    4s
     0     0 3331.84291    0  229 3418.86116 3331.84291  2.55%     -    4s
     0     0 3333.41570    0  199 3418.86116 3333.41570  2.50%     -    4s
     0     0 3334.50312    0  193 3418.86116 3334.50312  2.47%     -    4s
     0     0 3351.61275    0  236 3418.86116 3351.61275  1.97%     -    5s
     0     0 3354.85310    0  238 3418.86116 3354.85310  1.87%     -    5s
     0     0 3357.85484    0  190 3418.86116 3357.85484  1.78%     -    5s
     0     0 3358.74525    0  230 3418.86116 3358.74525  1.76%     -    5s
     0     0 3359.38849    0  256 3418.86116 3359.38849  1.74%     -    5s
     0     0 3360.12778    0  214 3418.86116 3360.12778  1.72%     -    5s
     0     0 3360.75225    0  220 3418.86116 3360.75225  1.70%     -    5s
     0     0 3361.36954    0  221 3418.86116 3361.36954  1.68%     -    5s
     0     0 3361.80515    0  246 3418.86116 3361.80515  1.67%     -    6s
     0     0 3362.37935    0  233 3418.86116 3362.37935  1.65%     -    6s
     0     0 3362.88844    0  240 3418.86116 3362.88844  1.64%     -    6s
     0     0 3363.16527    0  213 3418.86116 3363.16527  1.63%     -    6s
     0     0 3363.74834    0  219 3418.86116 3363.74834  1.61%     -    6s
     0     0 3364.01681    0  199 3418.86116 3364.01681  1.60%     -    6s
     0     0 3364.39096    0  215 3418.86116 3364.39096  1.59%     -    6s
     0     0 3364.71386    0  210 3418.86116 3364.71386  1.58%     -    6s
     0     0 3365.10555    0  204 3418.86116 3365.10555  1.57%     -    6s
     0     0 3365.42911    0  207 3418.86116 3365.42911  1.56%     -    6s
     0     0 3365.61953    0  169 3418.86116 3365.61953  1.56%     -    6s
     0     0 3366.06088    0  214 3418.86116 3366.06088  1.54%     -    7s
     0     0 3366.26656    0  210 3418.86116 3366.26656  1.54%     -    7s
     0     0 3366.79113    0  247 3418.86116 3366.79113  1.52%     -    7s
     0     0 3366.97258    0  209 3418.86116 3366.97258  1.52%     -    7s
     0     0 3367.27724    0  324 3418.86116 3367.27724  1.51%     -    7s
     0     0 3367.44120    0  322 3418.86116 3367.44120  1.50%     -    7s
     0     0 3367.87182    0  310 3418.86116 3367.87182  1.49%     -    7s
     0     0 3368.13082    0  255 3418.86116 3368.13082  1.48%     -    7s
     0     0 3368.33210    0  256 3418.86116 3368.33210  1.48%     -    7s
     0     0 3368.48290    0  309 3418.86116 3368.48290  1.47%     -    8s
     0     0 3368.67088    0  283 3418.86116 3368.67088  1.47%     -    8s
     0     0 3368.88427    0  295 3418.86116 3368.88427  1.46%     -    8s
     0     0 3369.17275    0  279 3418.86116 3369.17275  1.45%     -    8s
     0     0 3369.32798    0  246 3418.86116 3369.32798  1.45%     -    8s
     0     0 3369.48250    0  243 3418.86116 3369.48250  1.44%     -    8s
     0     0 3369.82987    0  299 3418.86116 3369.82987  1.43%     -    8s
     0     0 3370.10111    0  278 3418.86116 3370.10111  1.43%     -    8s
     0     0 3370.21480    0  281 3418.86116 3370.21480  1.42%     -    8s
     0     0 3370.43399    0  269 3418.86116 3370.43399  1.42%     -    8s
     0     0 3370.52833    0  271 3418.86116 3370.52833  1.41%     -    8s
