Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Set parameter PreCrush to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
PreCrush  1
Threads  1

Optimize a model with 146856 rows, 18015 columns and 296720 nonzeros
Model fingerprint: 0xdcaa4d7c
Variable types: 15010 continuous, 3005 integer (3005 binary)
Coefficient statistics:
  Matrix range     [3e-04, 5e+02]
  Objective range  [3e-04, 1e+03]
  Bounds range     [9e+01, 3e+02]
  RHS range        [1e-01, 5e+02]
Found heuristic solution: objective 6430.5341438
Presolve removed 132105 rows and 15780 columns
Presolve time: 0.67s
Presolved: 14751 rows, 2235 columns, 30232 nonzeros
Variable types: 1509 continuous, 726 integer (726 binary)
Performing another presolve...
Presolve removed 181 rows and 73 columns
Presolve time: 0.31s
Root relaxation presolved: 14567 rows, 2159 columns, 31344 nonzeros


Root relaxation: objective 2.510164e+03, 2027 iterations, 0.20 seconds (0.25 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 2510.16399    0  418 6430.53414 2510.16399  61.0%     -    2s
H    0     0                    3839.1066392 2510.16399  34.6%     -    2s
H    0     0                    3349.0006392 2510.16399  25.0%     -    2s
     0     0 2576.77194    0  267 3349.00064 2576.77194  23.1%     -    3s
H    0     0                    2706.7709741 2577.06535  4.79%     -    3s
     0     0 2589.91911    0  212 2706.77097 2589.91911  4.32%     -    3s
     0     0 2591.86611    0  208 2706.77097 2591.86611  4.25%     -    3s
     0     0 2597.33185    0  216 2706.77097 2597.33185  4.04%     -    3s
     0     0 2608.95755    0  184 2706.77097 2608.95755  3.61%     -    4s
     0     0 2613.07596    0  288 2706.77097 2613.07596  3.46%     -    4s
     0     0 2614.93018    0  284 2706.77097 2614.93018  3.39%     -    4s
     0     0 2617.24868    0  297 2706.77097 2617.24868  3.31%     -    4s
     0     0 2619.70870    0  290 2706.77097 2619.70870  3.22%     -    4s
     0     0 2622.37606    0  287 2706.77097 2622.37606  3.12%     -    5s
     0     0 2624.49718    0  289 2706.77097 2624.49718  3.04%     -    5s
     0     0 2625.77213    0  289 2706.77097 2625.77213  2.99%     -    5s
     0     0 2627.15434    0  292 2706.77097 2627.15434  2.94%     -    5s
     0     0 2628.55669    0  352 2706.77097 2628.55669  2.89%     -    5s
     0     0 2628.87039    0  290 2706.77097 2628.87039  2.88%     -    5s
     0     0 2629.47677    0  353 2706.77097 2629.47677  2.86%     -    5s
     0     0 2630.69106    0  349 2706.77097 2630.69106  2.81%     -    5s
     0     0 2631.31785    0  346 2706.77097 2631.31785  2.79%     -    5s
     0     0 2631.94421    0  290 2706.77097 2631.94421  2.76%     -    5s
     0     0 2632.81457    0  285 2706.77097 2632.81457  2.73%     -    6s
     0     0 2633.48488    0  291 2706.77097 2633.48488  2.71%     -    6s
     0     0 2634.27020    0  292 2706.77097 2634.27020  2.68%     -    6s
     0     0 2634.82732    0  279 2706.77097 2634.82732  2.66%     -    6s
     0     0 2635.36428    0  290 2706.77097 2635.36428  2.64%     -    6s
     0     0 2635.91385    0  287 2706.77097 2635.91385  2.62%     -    6s
     0     0 2636.48119    0  290 2706.77097 2636.48119  2.60%     -    7s
     0     0 2636.71771    0  301 2706.77097 2636.71771  2.59%     -    7s
     0     0 2637.12045    0  294 2706.77097 2637.12045  2.57%     -    7s
     0     0 2638.03005    0  280 2706.77097 2638.03005  2.54%     -    7s
     0     0 2638.44348    0  267 2706.77097 2638.44348  2.52%     -    7s
     0     0 2638.76594    0  280 2706.77097 2638.76594  2.51%     -    7s
     0     0 2639.23180    0  287 2706.77097 2639.23180  2.50%     -    7s
     0     0 2639.55362    0  272 2706.77097 2639.55362  2.48%     -    7s
     0     0 2639.99033    0  298 2706.77097 2639.99033  2.47%     -    7s
     0     0 2640.35516    0  275 2706.77097 2640.35516  2.45%     -    7s
     0     0 2640.91127    0  293 2706.77097 2640.91127  2.43%     -    8s
     0     0 2641.16183    0  298 2706.77097 2641.16183  2.42%     -    8s
     0     0 2641.48504    0  305 2706.77097 2641.48504  2.41%     -    8s
     0     0 2641.94189    0  288 2706.77097 2641.94189  2.40%     -    8s
     0     0 2642.16166    0  287 2706.77097 2642.16166  2.39%     -    8s
     0     0 2642.48378    0  265 2706.77097 2642.48378  2.38%     -    8s
     0     0 2643.25960    0  391 2706.77097 2643.25960  2.35%     -    9s
     0     0 2643.64657    0  295 2706.77097 2643.64657  2.33%     -    9s
     0     0 2643.84318    0  293 2706.77097 2643.84318  2.32%     -    9s
     0     0 2644.31536    0  303 2706.77097 2644.31536  2.31%     -    9s
     0     0 2644.46048    0  305 2706.77097 2644.46048  2.30%     -    9s
     0     0 2644.78952    0  296 2706.77097 2644.78952  2.29%     -    9s
