Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Set parameter PreCrush to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
PreCrush  1
Threads  1

Optimize a model with 9051 rows, 3650 columns and 21969 nonzeros
Model fingerprint: 0x116fae35
Variable types: 650 continuous, 3000 integer (3000 binary)
Coefficient statistics:
  Matrix range     [2e-04, 5e+01]
  Objective range  [8e-01, 1e+00]
  Bounds range     [9e+01, 2e+02]
  RHS range        [1e-01, 2e+02]
Found heuristic solution: objective 2532.7568474
Presolve removed 50 rows and 1970 columns
Presolve time: 0.04s
Presolved: 9001 rows, 1680 columns, 19650 nonzeros
Found heuristic solution: objective 2233.1840211
Variable types: 30 continuous, 1650 integer (1650 binary)

Root relaxation: objective 1.931084e+03, 2012 iterations, 0.15 seconds (0.14 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 1931.08417    0  777 2233.18402 1931.08417  13.5%     -    0s
H    0     0                    2036.9331187 1931.08417  5.20%     -    0s
H    0     0                    2036.8453586 1931.08417  5.19%     -    0s
H    0     0                    2035.0890454 1931.08417  5.11%     -    0s
H    0     0                    2034.8538249 1931.08417  5.10%     -    0s
     0     0 1946.39491    0  675 2034.85382 1946.39491  4.35%     -    1s
H    0     0                    2034.5100246 1946.53523  4.32%     -    1s
     0     0 1954.71450    0  667 2034.51002 1954.71450  3.92%     -    1s
     0     0 1962.64315    0  658 2034.51002 1962.64315  3.53%     -    1s
     0     0 1969.61301    0  636 2034.51002 1969.61301  3.19%     -    1s
     0     0 1975.94329    0  635 2034.51002 1975.94329  2.88%     -    1s
     0     0 1982.04704    0  605 2034.51002 1982.04704  2.58%     -    1s
     0     0 1987.32728    0  584 2034.51002 1987.32728  2.32%     -    1s
     0     0 1992.05377    0  573 2034.51002 1992.05377  2.09%     -    1s
     0     0 1996.33869    0  574 2034.51002 1996.33869  1.88%     -    1s
     0     0 1999.78015    0  558 2034.51002 1999.78015  1.71%     -    1s
     0     0 2002.30533    0  562 2034.51002 2002.30533  1.58%     -    1s
     0     0 2004.79515    0  555 2034.51002 2004.79515  1.46%     -    1s
     0     0 2007.16639    0  561 2034.51002 2007.16639  1.34%     -    1s
     0     0 2008.88643    0  566 2034.51002 2008.88643  1.26%     -    2s
     0     0 2010.00525    0  577 2034.51002 2010.00525  1.20%     -    2s
     0     0 2011.13507    0  571 2034.51002 2011.13507  1.15%     -    2s
     0     0 2011.99958    0  576 2034.51002 2011.99958  1.11%     -    2s
     0     0 2012.73723    0  587 2034.51002 2012.73723  1.07%     -    2s
     0     0 2013.54644    0  585 2034.51002 2013.54644  1.03%     -    2s
     0     0 2014.12759    0  591 2034.51002 2014.12759  1.00%     -    3s
     0     0 2014.60107    0  594 2034.51002 2014.60107  0.98%     -    3s
     0     0 2015.25158    0  606 2034.51002 2015.25158  0.95%     -    3s
     0     0 2015.59087    0  609 2034.51002 2015.59087  0.93%     -    3s
     0     0 2016.00380    0  609 2034.51002 2016.00380  0.91%     -    3s
     0     0 2016.27821    0  617 2034.51002 2016.27821  0.90%     -    3s
     0     0 2016.60546    0  619 2034.51002 2016.60546  0.88%     -    4s
     0     0 2016.99214    0  633 2034.51002 2016.99214  0.86%     -    4s
     0     0 2017.23770    0  623 2034.51002 2017.23770  0.85%     -    4s
     0     0 2017.49773    0  629 2034.51002 2017.49773  0.84%     -    4s
     0     0 2017.90063    0  638 2034.51002 2017.90063  0.82%     -    4s
     0     0 2018.14956    0  644 2034.51002 2018.14956  0.80%     -    5s
     0     0 2018.39805    0  649 2034.51002 2018.39805  0.79%     -    5s
     0     0 2018.74458    0  645 2034.51002 2018.74458  0.77%     -    5s
     0     0 2018.97162    0  661 2034.51002 2018.97162  0.76%     -    5s
     0     0 2019.19911    0  653 2034.51002 2019.19911  0.75%     -    5s
     0     0 2019.38033    0  657 2034.51002 2019.38033  0.74%     -    6s
     0     0 2019.55793    0  662 2034.51002 2019.55793  0.73%     -    6s
     0     0 2019.73380    0  669 2034.51002 2019.73380  0.73%     -    6s
     0     0 2019.89837    0  667 2034.51002 2019.89837  0.72%     -    6s
     0     0 2020.10112    0  687 2034.51002 2020.10112  0.71%     -    6s
     0     0 2020.32003    0  682 2034.51002 2020.32003  0.70%     -    7s
     0     0 2020.49343    0  684 2034.51002 2020.49343  0.69%     -    7s
     0     0 2020.65067    0  686 2034.51002 2020.65067  0.68%     -    7s
     0     0 2020.87316    0  686 2034.51002 2020.87316  0.67%     -    7s
     0     0 2021.02493    0  682 2034.51002 2021.02493  0.66%     -    8s
     0     0 2021.18951    0  680 2034.51002 2021.18951  0.65%     -    8s
     0     0 2021.33565    0  682 2034.51002 2021.33565  0.65%     -    8s
