Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Set parameter PreCrush to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
PreCrush  1
Threads  1

Optimize a model with 15427 rows, 1396 columns and 32467 nonzeros
Model fingerprint: 0x512dee8f
Variable types: 650 continuous, 746 integer (746 binary)
Coefficient statistics:
  Matrix range     [1e-03, 4e+01]
  Objective range  [8e-01, 1e+00]
  Bounds range     [8e+01, 2e+02]
  RHS range        [2e-01, 2e+02]
Found heuristic solution: objective 2478.3219564
Presolve removed 50 rows and 621 columns
Presolve time: 0.15s
Presolved: 15377 rows, 775 columns, 31497 nonzeros
Found heuristic solution: objective 2188.9425649
Variable types: 30 continuous, 745 integer (745 binary)
Root relaxation presolved: 15377 rows, 775 columns, 31497 nonzeros


Root relaxation: objective 1.892035e+03, 750 iterations, 0.21 seconds (0.13 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 1892.03464    0  451 2188.94256 1892.03464  13.6%     -    1s
H    0     0                    2001.2649647 1892.03464  5.46%     -    1s
H    0     0                    1999.1023681 1892.03464  5.36%     -    1s
H    0     0                    1999.0654235 1892.03464  5.35%     -    1s
H    0     0                    1999.0209570 1892.03464  5.35%     -    1s
H    0     0                    1998.9756670 1892.03464  5.35%     -    1s
     0     0 1946.06495    0  386 1998.97567 1946.06495  2.65%     -    2s
     0     0 1956.04622    0  395 1998.97567 1956.04622  2.15%     -    3s
     0     0 1961.22142    0  389 1998.97567 1961.22142  1.89%     -    3s
     0     0 1965.81264    0  376 1998.97567 1965.81264  1.66%     -    3s
     0     0 1969.60721    0  396 1998.97567 1969.60721  1.47%     -    4s
     0     0 1972.16094    0  386 1998.97567 1972.16094  1.34%     -    4s
     0     0 1974.51006    0  386 1998.97567 1974.51006  1.22%     -    4s
     0     0 1976.49930    0  391 1998.97567 1976.49930  1.12%     -    4s
     0     0 1978.05125    0  402 1998.97567 1978.05125  1.05%     -    5s
     0     0 1979.83601    0  387 1998.97567 1979.83601  0.96%     -    5s
     0     0 1981.06381    0  398 1998.97567 1981.06381  0.90%     -    5s
     0     0 1981.92718    0  385 1998.97567 1981.92718  0.85%     -    5s
     0     0 1982.93726    0  401 1998.97567 1982.93726  0.80%     -    6s
     0     0 1983.57176    0  405 1998.97567 1983.57176  0.77%     -    6s
     0     0 1984.13969    0  404 1998.97567 1984.13969  0.74%     -    7s
     0     0 1984.67500    0  421 1998.97567 1984.67500  0.72%     -    7s
     0     0 1985.14930    0  412 1998.97567 1985.14930  0.69%     -    7s
     0     0 1985.56983    0  420 1998.97567 1985.56983  0.67%     -    7s
     0     0 1986.06377    0  417 1998.97567 1986.06377  0.65%     -    8s
     0     0 1986.54987    0  421 1998.97567 1986.54987  0.62%     -    8s
     0     0 1986.99858    0  436 1998.97567 1986.99858  0.60%     -    9s
     0     0 1987.38734    0  428 1998.97567 1987.38734  0.58%     -    9s
     0     0 1987.73486    0  435 1998.97567 1987.73486  0.56%     -    9s
     0     0 1988.09893    0  450 1998.97567 1988.09893  0.54%     -   10s
     0     0 1988.44383    0  444 1998.97567 1988.44383  0.53%     -   10s
     0     0 1988.76568    0  441 1998.97567 1988.76568  0.51%     -   10s
     0     0 1989.08481    0  435 1998.97567 1989.08481  0.49%     -   11s
     0     0 1989.26582    0  442 1998.97567 1989.26582  0.49%     -   11s
     0     0 1989.46064    0  451 1998.97567 1989.46064  0.48%     -   11s
     0     0 1989.65015    0  459 1998.97567 1989.65015  0.47%     -   12s
     0     0 1989.90561    0  468 1998.97567 1989.90561  0.45%     -   12s
     0     0 1990.09359    0  456 1998.97567 1990.09359  0.44%     -   12s
     0     0 1990.29251    0  469 1998.97567 1990.29251  0.43%     -   13s
     0     0 1990.44040    0  460 1998.97567 1990.44040  0.43%     -   13s
     0     0 1990.59470    0  463 1998.97567 1990.59470  0.42%     -   14s
     0     0 1990.76548    0  461 1998.97567 1990.76548  0.41%     -   14s
     0     0 1990.92456    0  468 1998.97567 1990.92456  0.40%     -   14s
     0     0 1991.02924    0  465 1998.97567 1991.02924  0.40%     -   15s
     0     0 1991.13220    0  472 1998.97567 1991.13220  0.39%     -   15s
     0     0 1991.23956    0  476 1998.97567 1991.23956  0.39%     -   15s
     0     0 1991.33086    0  472 1998.97567 1991.33086  0.38%     -   15s
     0     0 1991.40699    0  469 1998.97567 1991.40699  0.38%     -   16s
     0     0 1991.49280    0  475 1998.97567 1991.49280  0.37%     -   16s
     0     0 1991.57513    0  467 1998.97567 1991.57513  0.37%     -   16s
     0     0 1991.64801    0  482 1998.97567 1991.64801  0.37%     -   17s
     0     0 1991.74400    0  466 1998.97567 1991.74400  0.36%     -   17s
