Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
Threads  1

Optimize a model with 6121 rows, 1150 columns and 13766 nonzeros
Model fingerprint: 0x2e1ef4a9
Variable types: 150 continuous, 1000 integer (1000 binary)
Coefficient statistics:
  Matrix range     [1e-03, 9e+01]
  Objective range  [1e+02, 3e+02]
  Bounds range     [5e+02, 6e+02]
  RHS range        [2e-01, 7e+02]
Found heuristic solution: objective 352164.62500
Presolve removed 77 rows and 37 columns
Presolve time: 0.09s
Presolved: 6044 rows, 1113 columns, 19512 nonzeros
Variable types: 115 continuous, 998 integer (998 binary)

Root relaxation: objective 2.945352e+05, 1866 iterations, 0.12 seconds (0.14 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 294535.235    0  593 352164.625 294535.235  16.4%     -    0s
H    0     0                    306146.54200 294535.235  3.79%     -    0s
     0     0 295202.391    0  575 306146.542 295202.391  3.57%     -    0s
     0     0 295212.337    0  576 306146.542 295212.337  3.57%     -    0s
     0     0 295891.268    0  559 306146.542 295891.268  3.35%     -    0s
     0     0 296018.677    0  569 306146.542 296018.677  3.31%     -    0s
     0     0 296019.959    0  567 306146.542 296019.959  3.31%     -    0s
     0     0 296019.990    0  567 306146.542 296019.990  3.31%     -    0s
     0     0 297191.211    0  536 306146.542 297191.211  2.93%     -    1s
     0     0 297371.843    0  551 306146.542 297371.843  2.87%     -    1s
     0     0 297415.403    0  553 306146.542 297415.403  2.85%     -    1s
     0     0 297421.073    0  556 306146.542 297421.073  2.85%     -    1s
     0     0 297422.958    0  558 306146.542 297422.958  2.85%     -    1s
     0     0 297423.488    0  559 306146.542 297423.488  2.85%     -    1s
     0     0 298068.030    0  531 306146.542 298068.030  2.64%     -    1s
     0     0 298272.652    0  538 306146.542 298272.652  2.57%     -    1s
     0     0 298282.388    0  539 306146.542 298282.388  2.57%     -    1s
     0     0 298284.555    0  539 306146.542 298284.555  2.57%     -    1s
     0     0 298411.685    0  532 306146.542 298411.685  2.53%     -    1s
     0     0 298510.383    0  536 306146.542 298510.383  2.49%     -    1s
     0     0 298512.507    0  537 306146.542 298512.507  2.49%     -    2s
     0     0 298721.415    0  531 306146.542 298721.415  2.43%     -    2s
H    0     0                    305952.54200 298721.782  2.36%     -    2s
     0     0 298782.571    0  555 305952.542 298782.571  2.34%     -    2s
     0     0 298785.440    0  553 305952.542 298785.440  2.34%     -    2s
     0     0 298921.418    0  551 305952.542 298921.418  2.30%     -    2s
     0     0 298969.577    0  536 305952.542 298969.577  2.28%     -    2s
     0     0 298971.165    0  535 305952.542 298971.165  2.28%     -    2s
     0     0 299110.782    0  540 305952.542 299110.782  2.24%     -    2s
     0     0 299233.767    0  553 305952.542 299233.767  2.20%     -    2s
     0     0 299246.748    0  544 305952.542 299246.748  2.19%     -    2s
     0     0 299249.409    0  545 305952.542 299249.409  2.19%     -    3s
     0     0 299382.057    0  535 305952.542 299382.057  2.15%     -    3s
H    0     0                    305763.91700 299393.320  2.08%     -    3s
H    0     0                    305748.54200 299393.320  2.08%     -    3s
     0     0 299448.799    0  549 305748.542 299448.799  2.06%     -    3s
     0     0 299462.101    0  566 305748.542 299462.101  2.06%     -    3s
     0     0 299464.953    0  563 305748.542 299464.953  2.06%     -    3s
     0     0 299568.756    0  559 305748.542 299568.756  2.02%     -    3s
     0     0 299634.994    0  566 305748.542 299634.994  2.00%     -    3s
     0     0 299637.815    0  567 305748.542 299637.815  2.00%     -    3s
     0     0 299735.228    0  542 305748.542 299735.228  1.97%     -    3s
     0     0 299759.891    0  563 305748.542 299759.891  1.96%     -    4s
     0     0 299768.475    0  565 305748.542 299768.475  1.96%     -    4s
     0     0 299772.681    0  569 305748.542 299772.681  1.95%     -    4s
     0     0 299898.149    0  554 305748.542 299898.149  1.91%     -    4s
     0     0 299936.958    0  569 305748.542 299936.958  1.90%     -    4s
     0     0 299963.278    0  567 305748.542 299963.278  1.89%     -    4s
     0     0 299968.744    0  569 305748.542 299968.744  1.89%     -    4s
     0     0 299970.013    0  569 305748.542 299970.013  1.89%     -    4s
     0     0 300069.126    0  563 305748.542 300069.126  1.86%     -    4s
     0     0 300120.535    0  563 305748.542 300120.535  1.84%     -    4s
     0     0 300126.876    0  566 305748.542 300126.876  1.84%     -    4s
     0     0 300129.726    0  563 305748.542 300129.726  1.84%     -    4s
     0     0 300206.991    0  554 305748.542 300206.991  1.81%     -    5s
     0     0 300232.690    0  548 305748.542 300232.690  1.80%     -    5s
     0     0 300241.119    0  562 305748.542 300241.119  1.80%     -    5s
     0     0 300246.791    0  563 305748.542 300246.791  1.80%     -    5s
