Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Set parameter PreCrush to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
PreCrush  1
Threads  1

Optimize a model with 54031 rows, 48045 columns and 111165 nonzeros
Model fingerprint: 0x0e656db5
Variable types: 45030 continuous, 3015 integer (3015 binary)
Coefficient statistics:
  Matrix range     [1e-13, 1e+03]
  Objective range  [2e-05, 1e+03]
  Bounds range     [8e+01, 9e+02]
  RHS range        [2e-01, 1e+03]
Warning: Model contains large matrix coefficient range
         Consider reformulating model or setting NumericFocus parameter
         to avoid numerical issues.
Found heuristic solution: objective 22054.423804
Presolve removed 36345 rows and 37733 columns
Presolve time: 0.30s
Presolved: 17686 rows, 10312 columns, 46033 nonzeros
Variable types: 8687 continuous, 1625 integer (1625 binary)

Root relaxation: objective 9.286027e+03, 7935 iterations, 0.51 seconds (0.60 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 9286.02707    0 1001 22054.4238 9286.02707  57.9%     -    1s
H    0     0                    15296.520289 9286.02707  39.3%     -    1s
H    0     0                    15291.272289 9286.02707  39.3%     -    2s
     0     0 9536.81857    0  717 15291.2723 9536.81857  37.6%     -    4s
     0     0 9638.23063    0  646 15291.2723 9638.23063  37.0%     -    4s
     0     0 9673.18651    0  619 15291.2723 9673.18651  36.7%     -    4s
     0     0 9700.93063    0  611 15291.2723 9700.93063  36.6%     -    5s
     0     0 9724.04535    0  600 15291.2723 9724.04535  36.4%     -    5s
     0     0 9744.11065    0  601 15291.2723 9744.11065  36.3%     -    5s
     0     0 9765.17605    0  605 15291.2723 9765.17605  36.1%     -    5s
     0     0 9781.16860    0  602 15291.2723 9781.16860  36.0%     -    6s
     0     0 9795.01534    0  609 15291.2723 9795.01534  35.9%     -    6s
     0     0 9816.36740    0  608 15291.2723 9816.36740  35.8%     -    6s
     0     0 9833.34249    0  608 15291.2723 9833.34249  35.7%     -    6s
     0     0 9847.22492    0  607 15291.2723 9847.22492  35.6%     -    6s
     0     0 9859.89833    0  622 15291.2723 9859.89833  35.5%     -    6s
     0     0 9877.41942    0  626 15291.2723 9877.41942  35.4%     -    7s
     0     0 9896.54480    0  625 15291.2723 9896.54480  35.3%     -    7s
     0     0 9915.08219    0  624 15291.2723 9915.08219  35.2%     -    7s
     0     0 9933.02269    0  622 15291.2723 9933.02269  35.0%     -    8s
     0     0 9947.53752    0  621 15291.2723 9947.53752  34.9%     -    8s
     0     0 9953.08823    0  624 15291.2723 9953.08823  34.9%     -    8s
     0     0 9963.25306    0  634 15291.2723 9963.25306  34.8%     -    9s
     0     0 9975.88703    0  627 15291.2723 9975.88703  34.8%     -    9s
     0     0 9988.06612    0  627 15291.2723 9988.06612  34.7%     -    9s
     0     0 10007.1382    0  627 15291.2723 10007.1382  34.6%     -    9s
     0     0 10020.2573    0  634 15291.2723 10020.2573  34.5%     -   10s
     0     0 10031.4418    0  633 15291.2723 10031.4418  34.4%     -   10s
     0     0 10046.4175    0  645 15291.2723 10046.4175  34.3%     -   11s
     0     0 10061.6322    0  640 15291.2723 10061.6322  34.2%     -   11s
     0     0 10076.1177    0  646 15291.2723 10076.1177  34.1%     -   12s
     0     0 10088.6136    0  635 15291.2723 10088.6136  34.0%     -   12s
     0     0 10098.8173    0  640 15291.2723 10098.8173  34.0%     -   12s
     0     0 10110.5959    0  618 15291.2723 10110.5959  33.9%     -   12s
     0     0 10121.8497    0  613 15291.2723 10121.8497  33.8%     -   13s
     0     0 10130.2366    0  606 15291.2723 10130.2366  33.8%     -   13s
     0     0 10145.9123    0  601 15291.2723 10145.9123  33.6%     -   14s
     0     0 10152.9967    0  613 15291.2723 10152.9967  33.6%     -   14s
     0     0 10159.2806    0  602 15291.2723 10159.2806  33.6%     -   14s
     0     0 10167.1906    0  601 15291.2723 10167.1906  33.5%     -   15s
     0     0 10178.0999    0  605 15291.2723 10178.0999  33.4%     -   15s
     0     0 10187.8600    0  613 15291.2723 10187.8600  33.4%     -   16s
     0     0 10197.5013    0  615 15291.2723 10197.5013  33.3%     -   16s
     0     0 10201.4566    0  606 15291.2723 10201.4566  33.3%     -   17s
     0     0 10207.0310    0  620 15291.2723 10207.0310  33.2%     -   17s
     0     0 10218.2558    0  615 15291.2723 10218.2558  33.2%     -   18s
     0     0 10226.7304    0  606 15291.2723 10226.7304  33.1%     -   18s
     0     0 10236.5498    0  607 15291.2723 10236.5498  33.1%     -   19s
     0     0 10241.5490    0  601 15291.2723 10241.5490  33.0%     -   19s
     0     0 10249.2378    0  576 15291.2723 10249.2378  33.0%     -   20s
     0     0 10255.8833    0  584 15291.2723 10255.8833  32.9%     -   20s
