Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Set parameter PreCrush to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
PreCrush  1
Threads  1

Optimize a model with 7474 rows, 1081 columns and 16233 nonzeros
Model fingerprint: 0xc053fb46
Variable types: 100 continuous, 981 integer (981 binary)
Coefficient statistics:
  Matrix range     [1e-03, 9e+01]
  Objective range  [1e+02, 3e+02]
  Bounds range     [5e+02, 6e+02]
  RHS range        [2e-01, 7e+02]
Found heuristic solution: objective 330334.58100
Presolve removed 47 rows and 27 columns
Presolve time: 0.12s
Presolved: 7427 rows, 1054 columns, 20055 nonzeros
Variable types: 74 continuous, 980 integer (980 binary)

Root relaxation: objective 2.126403e+05, 2226 iterations, 0.15 seconds (0.17 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 212640.277    0  618 330334.581 212640.277  35.6%     -    0s
H    0     0                    224345.76020 212640.277  5.22%     -    0s
     0     0 215309.824    0  649 224345.760 215309.824  4.03%     -    1s
     0     0 215492.897    0  664 224345.760 215492.897  3.95%     -    1s
     0     0 215707.788    0  680 224345.760 215707.788  3.85%     -    1s
     0     0 215857.568    0  686 224345.760 215857.568  3.78%     -    1s
     0     0 216027.123    0  692 224345.760 216027.123  3.71%     -    1s
     0     0 216131.771    0  683 224345.760 216131.771  3.66%     -    1s
     0     0 216235.134    0  696 224345.760 216235.134  3.62%     -    1s
     0     0 216375.710    0  706 224345.760 216375.710  3.55%     -    1s
     0     0 216502.715    0  708 224345.760 216502.715  3.50%     -    1s
     0     0 216613.875    0  725 224345.760 216613.875  3.45%     -    1s
     0     0 216758.985    0  727 224345.760 216758.985  3.38%     -    2s
     0     0 216868.992    0  729 224345.760 216868.992  3.33%     -    2s
     0     0 216972.596    0  745 224345.760 216972.596  3.29%     -    2s
     0     0 217068.708    0  740 224345.760 217068.708  3.24%     -    2s
     0     0 217132.766    0  739 224345.760 217132.766  3.22%     -    2s
     0     0 217215.504    0  760 224345.760 217215.504  3.18%     -    2s
     0     0 217309.622    0  762 224345.760 217309.622  3.14%     -    2s
     0     0 217359.923    0  766 224345.760 217359.923  3.11%     -    2s
     0     0 217408.837    0  764 224345.760 217408.837  3.09%     -    2s
     0     0 217439.899    0  777 224345.760 217439.899  3.08%     -    2s
     0     0 217483.791    0  783 224345.760 217483.791  3.06%     -    3s
     0     0 217528.265    0  779 224345.760 217528.265  3.04%     -    3s
     0     0 217585.559    0  790 224345.760 217585.559  3.01%     -    3s
     0     0 217620.326    0  776 224345.760 217620.326  3.00%     -    3s
     0     0 217666.217    0  802 224345.760 217666.217  2.98%     -    3s
     0     0 217704.348    0  802 224345.760 217704.348  2.96%     -    3s
     0     0 217738.432    0  800 224345.760 217738.432  2.95%     -    3s
     0     0 217772.628    0  807 224345.760 217772.628  2.93%     -    4s
     0     0 217800.451    0  804 224345.760 217800.451  2.92%     -    4s
     0     0 217844.033    0  811 224345.760 217844.033  2.90%     -    4s
     0     0 217874.217    0  818 224345.760 217874.217  2.88%     -    4s
     0     0 217907.995    0  818 224345.760 217907.995  2.87%     -    4s
     0     0 217941.854    0  810 224345.760 217941.854  2.85%     -    4s
     0     0 217966.438    0  814 224345.760 217966.438  2.84%     -    4s
     0     0 217994.641    0  824 224345.760 217994.641  2.83%     -    5s
     0     0 218020.080    0  819 224345.760 218020.080  2.82%     -    5s
     0     0 218043.912    0  822 224345.760 218043.912  2.81%     -    5s
     0     0 218068.354    0  829 224345.760 218068.354  2.80%     -    5s
     0     0 218085.790    0  824 224345.760 218085.790  2.79%     -    5s
     0     0 218113.352    0  837 224345.760 218113.352  2.78%     -    5s
     0     0 218133.282    0  839 224345.760 218133.282  2.77%     -    6s
     0     0 218151.654    0  837 224345.760 218151.654  2.76%     -    6s
     0     0 218174.232    0  840 224345.760 218174.232  2.75%     -    6s
     0     0 218188.951    0  846 224345.760 218188.951  2.74%     -    6s
     0     0 218206.864    0  842 224345.760 218206.864  2.74%     -    6s
     0     0 218228.980    0  839 224345.760 218228.980  2.73%     -    7s
     0     0 218252.296    0  842 224345.760 218252.296  2.72%     -    7s
     0     0 218268.475    0  844 224345.760 218268.475  2.71%     -    7s
     0     0 218285.137    0  840 224345.760 218285.137  2.70%     -    7s
     0     0 218297.427    0  848 224345.760 218297.427  2.70%     -    7s
     0     0 218314.382    0  853 224345.760 218314.382  2.69%     -    8s
     0     0 218326.374    0  849 224345.760 218326.374  2.68%     -    8s
     0     0 218337.395    0  860 224345.760 218337.395  2.68%     -    8s
     0     0 218355.792    0  847 224345.760 218355.792  2.67%     -    8s
     0     0 218378.293    0  853 224345.760 218378.293  2.66%     -    9s
