Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Set parameter PreCrush to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
PreCrush  1
Threads  1

Optimize a model with 71572 rows, 41209 columns and 144480 nonzeros
Model fingerprint: 0xfc971308
Variable types: 40040 continuous, 1169 integer (1169 binary)
Coefficient statistics:
  Matrix range     [5e-04, 1e+03]
  Objective range  [1e-04, 1e+03]
  Bounds range     [8e+01, 1e+03]
  RHS range        [2e-01, 1e+03]
Found heuristic solution: objective 28559.418377
Presolve removed 32179 rows and 32179 columns
Presolve time: 1.43s
Presolved: 39393 rows, 9030 columns, 88028 nonzeros
Extracted 23534 lazy constraints
Variable types: 7863 continuous, 1167 integer (1167 binary)

Root relaxation: objective 1.102805e+04, 6965 iterations, 0.34 seconds (0.36 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 11028.0517    0  626 28559.4184 11028.0517  61.4%     -    2s
H    0     0                    18762.436543 11028.0517  41.2%     -    2s
H    0     0                    16381.453543 11028.0517  32.7%     -    2s
     0     0 11613.1680    0  501 16381.4535 11613.1680  29.1%     -    3s
     0     0 11696.2889    0  465 16381.4535 11696.2889  28.6%     -    4s
     0     0 11761.3602    0  445 16381.4535 11761.3602  28.2%     -    4s
     0     0 11818.0713    0  441 16381.4535 11818.0713  27.9%     -    5s
     0     0 11862.4322    0  436 16381.4535 11862.4322  27.6%     -    5s
     0     0 11911.5962    0  427 16381.4535 11911.5962  27.3%     -    5s
     0     0 11956.0261    0  427 16381.4535 11956.0261  27.0%     -    5s
     0     0 11998.0103    0  427 16381.4535 11998.0103  26.8%     -    6s
     0     0 12034.4003    0  404 16381.4535 12034.4003  26.5%     -    6s
     0     0 12057.1054    0  394 16381.4535 12057.1054  26.4%     -    6s
     0     0 12074.8713    0  403 16381.4535 12074.8713  26.3%     -    6s
     0     0 12093.0257    0  414 16381.4535 12093.0257  26.2%     -    6s
     0     0 12116.0316    0  411 16381.4535 12116.0316  26.0%     -    7s
     0     0 12136.3600    0  404 16381.4535 12136.3600  25.9%     -    7s
     0     0 12146.9818    0  415 16381.4535 12146.9818  25.8%     -    7s
     0     0 12156.9168    0  426 16381.4535 12156.9168  25.8%     -    7s
     0     0 12176.4516    0  416 16381.4535 12176.4516  25.7%     -    7s
     0     0 12190.3688    0  422 16381.4535 12190.3688  25.6%     -    8s
     0     0 12205.4511    0  428 16381.4535 12205.4511  25.5%     -    8s
     0     0 12216.9247    0  407 16381.4535 12216.9247  25.4%     -    8s
     0     0 12227.0289    0  413 16381.4535 12227.0289  25.4%     -    9s
     0     0 12238.2941    0  400 16381.4535 12238.2941  25.3%     -    9s
     0     0 12249.6614    0  400 16381.4535 12249.6614  25.2%     -    9s
     0     0 12260.5803    0  398 16381.4535 12260.5803  25.2%     -    9s
     0     0 12268.7374    0  396 16381.4535 12268.7374  25.1%     -   10s
     0     0 12275.7642    0  412 16381.4535 12275.7642  25.1%     -   10s
     0     0 12280.6108    0  390 16381.4535 12280.6108  25.0%     -   10s
     0     0 12282.8076    0  404 16381.4535 12282.8076  25.0%     -   10s
     0     0 12286.5715    0  377 16381.4535 12286.5715  25.0%     -   11s
     0     0 12288.9273    0  397 16381.4535 12288.9273  25.0%     -   11s
     0     0 12291.8788    0  399 16381.4535 12291.8788  25.0%     -   11s
     0     0 12293.6525    0  398 16381.4535 12293.6525  25.0%     -   11s
     0     0 12296.6498    0  398 16381.4535 12296.6498  24.9%     -   11s
     0     0 12300.6187    0  412 16381.4535 12300.6187  24.9%     -   12s
     0     0 12302.9804    0  400 16381.4535 12302.9804  24.9%     -   12s
     0     0 12304.8960    0  420 16381.4535 12304.8960  24.9%     -   12s
     0     0 12306.3712    0  419 16381.4535 12306.3712  24.9%     -   12s
     0     0 12311.7298    0  421 16381.4535 12311.7298  24.8%     -   13s
     0     0 12314.5998    0  420 16381.4535 12314.5998  24.8%     -   14s
     0     0 12316.9334    0  409 16381.4535 12316.9334  24.8%     -   14s
     0     0 12318.9677    0  413 16381.4535 12318.9677  24.8%     -   14s
     0     0 12320.7817    0  421 16381.4535 12320.7817  24.8%     -   14s
     0     0 12322.8776    0  415 16381.4535 12322.8776  24.8%     -   15s
     0     0 12325.4395    0  411 16381.4535 12325.4395  24.8%     -   15s
     0     0 12330.1570    0  401 16381.4535 12330.1570  24.7%     -   15s
     0     0 12331.7237    0  416 16381.4535 12331.7237  24.7%     -   15s
     0     0 12334.5705    0  432 16381.4535 12334.5705  24.7%     -   16s
     0     0 12336.9587    0  423 16381.4535 12336.9587  24.7%     -   16s
     0     0 12339.1289    0  428 16381.4535 12339.1289  24.7%     -   16s
