Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Set parameter PreCrush to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
PreCrush  1
Threads  1

Optimize a model with 38897 rows, 21031 columns and 78838 nonzeros
Model fingerprint: 0xf0e22ece
Variable types: 20020 continuous, 1011 integer (1011 binary)
Coefficient statistics:
  Matrix range     [5e-04, 8e+02]
  Objective range  [4e-04, 1e+03]
  Bounds range     [8e+01, 6e+02]
  RHS range        [2e-01, 8e+02]
Found heuristic solution: objective 15085.374963
Presolve removed 16200 rows and 16120 columns
Presolve time: 0.66s
Presolved: 22697 rows, 4911 columns, 50377 nonzeros
Extracted 14798 lazy constraints
Variable types: 3903 continuous, 1008 integer (1008 binary)

Root relaxation: objective 6.267512e+03, 4323 iterations, 0.11 seconds (0.16 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 6267.51245    0  556 15085.3750 6267.51245  58.5%     -    1s
     0     0 6483.11878    0  366 15085.3750 6483.11878  57.0%     -    2s
     0     0 6520.93365    0  344 15085.3750 6520.93365  56.8%     -    2s
     0     0 6536.92899    0  324 15085.3750 6536.92899  56.7%     -    2s
     0     0 6545.52985    0  320 15085.3750 6545.52985  56.6%     -    2s
     0     0 6553.46103    0  312 15085.3750 6553.46103  56.6%     -    2s
     0     0 6562.96400    0  309 15085.3750 6562.96400  56.5%     -    2s
     0     0 6572.18114    0  300 15085.3750 6572.18114  56.4%     -    2s
     0     0 6588.56047    0  308 15085.3750 6588.56047  56.3%     -    2s
     0     0 6597.17436    0  301 15085.3750 6597.17436  56.3%     -    2s
     0     0 6604.48700    0  291 15085.3750 6604.48700  56.2%     -    3s
     0     0 6610.68216    0  292 15085.3750 6610.68216  56.2%     -    3s
     0     0 6616.67747    0  281 15085.3750 6616.67747  56.1%     -    3s
     0     0 6621.97648    0  267 15085.3750 6621.97648  56.1%     -    3s
     0     0 6626.10667    0  277 15085.3750 6626.10667  56.1%     -    3s
     0     0 6631.08227    0  271 15085.3750 6631.08227  56.0%     -    3s
     0     0 6636.31956    0  271 15085.3750 6636.31956  56.0%     -    3s
     0     0 6641.18185    0  269 15085.3750 6641.18185  56.0%     -    3s
     0     0 6643.78684    0  268 15085.3750 6643.78684  56.0%     -    3s
     0     0 6646.73957    0  261 15085.3750 6646.73957  55.9%     -    3s
     0     0 6650.53332    0  278 15085.3750 6650.53332  55.9%     -    3s
     0     0 6651.76998    0  255 15085.3750 6651.76998  55.9%     -    3s
     0     0 6653.75799    0  255 15085.3750 6653.75799  55.9%     -    3s
     0     0 6655.23652    0  253 15085.3750 6655.23652  55.9%     -    3s
     0     0 6656.66601    0  242 15085.3750 6656.66601  55.9%     -    4s
     0     0 6657.54001    0  256 15085.3750 6657.54001  55.9%     -    4s
     0     0 6658.53837    0  262 15085.3750 6658.53837  55.9%     -    4s
     0     0 6659.18323    0  256 15085.3750 6659.18323  55.9%     -    4s
     0     0 6659.99702    0  265 15085.3750 6659.99702  55.9%     -    4s
     0     0 6661.13333    0  254 15085.3750 6661.13333  55.8%     -    4s
     0     0 6662.59393    0  255 15085.3750 6662.59393  55.8%     -    4s
     0     0 6663.32994    0  254 15085.3750 6663.32994  55.8%     -    4s
     0     0 6665.20768    0  258 15085.3750 6665.20768  55.8%     -    5s
     0     0 6666.09302    0  254 15085.3750 6666.09302  55.8%     -    5s
     0     0 6666.92042    0  257 15085.3750 6666.92042  55.8%     -    5s
     0     0 6667.59294    0  258 15085.3750 6667.59294  55.8%     -    5s
     0     0 6668.29608    0  249 15085.3750 6668.29608  55.8%     -    5s
     0     0 6668.72780    0  268 15085.3750 6668.72780  55.8%     -    5s
     0     0 6669.38197    0  277 15085.3750 6669.38197  55.8%     -    5s
     0     0 6671.07767    0  265 15085.3750 6671.07767  55.8%     -    5s
     0     0 6671.67384    0  255 15085.3750 6671.67384  55.8%     -    5s
     0     0 6672.09846    0  269 15085.3750 6672.09846  55.8%     -    5s
     0     0 6672.72287    0  261 15085.3750 6672.72287  55.8%     -    6s
     0     0 6673.29256    0  267 15085.3750 6673.29256  55.8%     -    6s
     0     0 6673.90227    0  276 15085.3750 6673.90227  55.8%     -    6s
     0     0 6674.26292    0  264 15085.3750 6674.26292  55.8%     -    6s
     0     0 6674.84020    0  261 15085.3750 6674.84020  55.8%     -    6s
     0     0 6675.15019    0  242 15085.3750 6675.15019  55.8%     -    6s
     0     0 6675.58139    0  254 15085.3750 6675.58139  55.7%     -    6s
     0     0 6676.19891    0  253 15085.3750 6676.19891  55.7%     -    6s
     0     0 6676.57179    0  258 15085.3750 6676.57179  55.7%     -    6s
     0     0 6676.87082    0  265 15085.3750 6676.87082  55.7%     -    6s
