Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Set parameter PreCrush to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
PreCrush  1
Threads  1

Optimize a model with 1632 rows, 492 columns and 3796 nonzeros
Model fingerprint: 0x4d66e058
Variable types: 50 continuous, 442 integer (442 binary)
Coefficient statistics:
  Matrix range     [3e-04, 2e+01]
  Objective range  [1e+02, 3e+02]
  Bounds range     [5e+02, 6e+02]
  RHS range        [5e-02, 7e+02]
Found heuristic solution: objective 156897.24200
Presolve removed 180 rows and 50 columns
Presolve time: 0.04s
Presolved: 1452 rows, 442 columns, 4246 nonzeros
Extracted 789 lazy constraints
Found heuristic solution: objective 156601.56200
Variable types: 23 continuous, 419 integer (419 binary)

Root relaxation: objective 1.322694e+05, 306 iterations, 0.01 seconds (0.01 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 132269.397    0  167 156601.562 132269.397  15.5%     -    0s
H    0     0                    133640.27200 132269.397  1.03%     -    0s
     0     0 132559.186    0  150 133640.272 132559.186  0.81%     -    0s
H    0     0                    133598.27200 132563.930  0.77%     -    0s
     0     0 132741.780    0  145 133598.272 132741.780  0.64%     -    0s
     0     0 132820.537    0  146 133598.272 132820.537  0.58%     -    0s
     0     0 132863.731    0  145 133598.272 132863.731  0.55%     -    0s
     0     0 132908.710    0  147 133598.272 132908.710  0.52%     -    0s
     0     0 132957.352    0  145 133598.272 132957.352  0.48%     -    0s
     0     0 132975.898    0  153 133598.272 132975.898  0.47%     -    0s
     0     0 133006.442    0  154 133598.272 133006.442  0.44%     -    0s
     0     0 133048.689    0  154 133598.272 133048.689  0.41%     -    0s
     0     0 133065.051    0  158 133598.272 133065.051  0.40%     -    0s
     0     0 133076.491    0  159 133598.272 133076.491  0.39%     -    0s
     0     0 133087.083    0  159 133598.272 133087.083  0.38%     -    0s
     0     0 133094.513    0  168 133598.272 133094.513  0.38%     -    0s
     0     0 133108.082    0  171 133598.272 133108.082  0.37%     -    0s
     0     0 133119.780    0  161 133598.272 133119.780  0.36%     -    0s
     0     0 133124.025    0  168 133598.272 133124.025  0.35%     -    0s
     0     0 133142.423    0  177 133598.272 133142.423  0.34%     -    0s
     0     0 133146.595    0  175 133598.272 133146.595  0.34%     -    0s
     0     0 133164.268    0  179 133598.272 133164.268  0.32%     -    0s
     0     0 133170.411    0  174 133598.272 133170.411  0.32%     -    0s
     0     0 133183.145    0  177 133598.272 133183.145  0.31%     -    0s
     0     0 133194.922    0  183 133598.272 133194.922  0.30%     -    0s
     0     0 133202.248    0  176 133598.272 133202.248  0.30%     -    0s
     0     0 133211.796    0  182 133598.272 133211.796  0.29%     -    0s
     0     0 133213.863    0  184 133598.272 133213.863  0.29%     -    0s
     0     0 133219.366    0  182 133598.272 133219.366  0.28%     -    0s
     0     0 133221.548    0  181 133598.272 133221.548  0.28%     -    0s
     0     0 133225.270    0  189 133598.272 133225.270  0.28%     -    0s
     0     0 133230.156    0  187 133598.272 133230.156  0.28%     -    0s
     0     0 133233.265    0  180 133598.272 133233.265  0.27%     -    0s
     0     0 133235.345    0  186 133598.272 133235.345  0.27%     -    0s
     0     0 133238.249    0  181 133598.272 133238.249  0.27%     -    0s
     0     0 133239.950    0  185 133598.272 133239.950  0.27%     -    0s
     0     0 133241.278    0  189 133598.272 133241.278  0.27%     -    0s
     0     0 133242.542    0  190 133598.272 133242.542  0.27%     -    0s
     0     0 133243.248    0  187 133598.272 133243.248  0.27%     -    0s
     0     0 133244.109    0  183 133598.272 133244.109  0.27%     -    0s
     0     0 133249.265    0  199 133598.272 133249.265  0.26%     -    0s
     0     0 133252.482    0  193 133598.272 133252.482  0.26%     -    0s
     0     0 133253.802    0  197 133598.272 133253.802  0.26%     -    0s
     0     0 133255.673    0  197 133598.272 133255.673  0.26%     -    0s
     0     0 133260.122    0  198 133598.272 133260.122  0.25%     -    0s
     0     0 133261.657    0  196 133598.272 133261.657  0.25%     -    0s
     0     0 133265.165    0  191 133598.272 133265.165  0.25%     -    0s
     0     0 133266.625    0  192 133598.272 133266.625  0.25%     -    0s
     0     0 133267.753    0  193 133598.272 133267.753  0.25%     -    0s
     0     0 133269.393    0  196 133598.272 133269.393  0.25%     -    0s
     0     0 133270.952    0  195 133598.272 133270.952  0.25%     -    0s
     0     0 133272.124    0  196 133598.272 133272.124  0.24%     -    0s
     0     0 133274.805    0  189 133598.272 133274.805  0.24%     -    0s
     0     0 133275.933    0  192 133598.272 133275.933  0.24%     -    0s
     0     0 133277.704    0  191 133598.272 133277.704  0.24%     -    0s
     0     0 133279.730    0  194 133598.272 133279.730  0.24%     -    0s
     0     0 133280.740    0  195 133598.272 133280.740  0.24%     -    0s
