***************************************
*         SCIP-based CCP Solver       *
*                                     *
*    Wei Lv and Wei-Kun Chen (2024)   *
***************************************
/beegfs/home/30150120/SCIP-CCP/build/ccp -f data/CCMPPData/20-1000-2.ccmpp -s settings/CCMPPSetting/BASE3.set 
SCIP version 9.1.0 [precision: 8 byte] [memory: block] [mode: optimized] [LP solver: Soplex 7.1.0] [GitHash: 8cab0278ba]
Copyright (c) 2002-2024 Zuse Institute Berlin (ZIB)

External libraries: 
  Soplex 7.1.0         Linear Programming Solver developed at Zuse Institute Berlin (soplex.zib.de) [GitHash: 595bfac9]
  CppAD 20180000.0     Algorithmic Differentiation of C++ algorithms developed by B. Bell (github.com/coin-or/CppAD)
  ZLIB 1.2.7           General purpose compression library by J. Gailly and M. Adler (zlib.net)
  GMP 6.2.1            GNU Multiple Precision Arithmetic Library developed by T. Granlund (gmplib.org)
  AMPL/MP 690e9e7      AMPL .nl file reader library (github.com/ampl/mp)
  PaPILO 2.3.0         parallel presolve for integer and linear optimization (github.com/scipopt/papilo) (built with TBB) [GitHash: 4b8ce6ed]
  Nauty 2.8.8          Computing Graph Automorphism Groups by Brendan D. McKay (users.cecs.anu.edu.au/~bdm/nauty)
  sassy 1.1            Symmetry preprocessor by Markus Anders (github.com/markusa4/sassy)

reading user parameter file <settings/CCMPPSetting/BASE3.set>

read problem <data/CCMPPData/20-1000-2.ccmpp>
============

File name: 	data/CCMPPData/20-1000-2.ccmpp
Problem name:	CCMPPData/20-1000-2
Dimension: 	20
NumScenario: 	1000
ConfidenceParameter: 	0.30
IsEqualProbability: 	1
BASE+DI: 	0
BASE+sDI: 	0
BASE+DB: 	0
BASE+DB+OPF: 	0
Dominance and Aggregation Statistics......
NumEdge:        13
NumBiEdge: 	0
NumDomIneqs: 	13
DominanceRatio: 0.0000
NumAggScenario: 1000 
BasicNumScenario: 998 
original problem has 1100 variables (1000 bin, 0 int, 0 impl, 100 cont) and 6082 constraints

solve problem
=============

presolving:
(round 1, fast)       6 del vars, 36 del conss, 0 add conss, 20 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.0s) running MILP presolver
   (0.0s) MILP presolver (3 rounds): 22 aggregations, 3 fixings, 6 bound changes
(round 2, medium)     31 del vars, 36 del conss, 0 add conss, 26 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 3, fast)       31 del vars, 58 del conss, 0 add conss, 26 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 4, exhaustive) 31 del vars, 58 del conss, 0 add conss, 26 chg bounds, 0 chg sides, 0 chg coeffs, 5968 upgd conss, 0 impls, 0 clqs
   (0.3s) probing cycle finished: starting next cycle
   (0.3s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   Symmetry detection interrupted: constraints of type chancecons do not provide symmetry information.
   If symmetries shall be detected, implement the CONSGETPERMSYMGRAPH callback.
   (0.3s) could not compute symmetry
presolving (5 rounds: 5 fast, 3 medium, 2 exhaustive):
 31 deleted vars, 58 deleted constraints, 0 added constraints, 26 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 7324 implications, 0 cliques
presolved problem has 1069 variables (998 bin, 0 int, 0 impl, 71 cont) and 6024 constraints
      1 constraints of type <chancecons>
   5968 constraints of type <varbound>
      1 constraints of type <knapsack>
     54 constraints of type <linear>
Presolving Time: 0.27

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
p 0.3s|     1 |     0 |    45 |     - |   locks|   0 |1069 |6024 |6023 |   0 |  0 |   0 |   0 | 0.000000e+00 | 2.296664e+05 |    Inf | unknown
p 0.3s|     1 |     0 |    84 |     - | vbounds|   0 |1069 |6024 |6023 |   0 |  0 |   0 |   0 | 0.000000e+00 | 2.294494e+05 |    Inf | unknown
  0.5s|     1 |     0 |  1869 |     - |    31M |   0 |1069 |6025 |6023 |   0 |  0 |   1 |   0 | 2.012591e+05 | 2.294494e+05 |  14.01%| unknown
  0.6s|     1 |     0 |  2095 |     - |    33M |   0 |1069 |6025 |6072 |  49 |  1 |   1 |   0 | 2.022697e+05 | 2.294494e+05 |  13.44%| unknown
  0.6s|     1 |     0 |  2444 |     - |    34M |   0 |1069 |6025 |6123 | 100 |  2 |   1 |   0 | 2.026698e+05 | 2.294494e+05 |  13.21%| unknown
  0.7s|     1 |     0 |  2700 |     - |    35M |   0 |1069 |6025 |6170 | 147 |  3 |   1 |   0 | 2.033019e+05 | 2.294494e+05 |  12.86%| unknown
  0.8s|     1 |     0 |  3006 |     - |    36M |   0 |1069 |6025 |6227 | 204 |  4 |   1 |   0 | 2.037456e+05 | 2.294494e+05 |  12.62%| unknown
  0.9s|     1 |     0 |  3278 |     - |    38M |   0 |1069 |6025 |6289 | 266 |  5 |   1 |   0 | 2.041650e+05 | 2.294494e+05 |  12.38%| unknown
  1.0s|     1 |     0 |  3537 |     - |    39M |   0 |1069 |6025 |6348 | 325 |  6 |   1 |   0 | 2.044645e+05 | 2.294494e+05 |  12.22%| unknown
  1.1s|     1 |     0 |  3804 |     - |    41M |   0 |1069 |6025 |6396 | 373 |  7 |   1 |   0 | 2.048165e+05 | 2.294494e+05 |  12.03%| unknown
  1.2s|     1 |     0 |  4106 |     - |    42M |   0 |1069 |6025 |6450 | 427 |  8 |   1 |   0 | 2.052136e+05 | 2.294494e+05 |  11.81%| unknown
  1.3s|     1 |     0 |  4417 |     - |    45M |   0 |1069 |6025 |6506 | 483 |  9 |   1 |   0 | 2.055360e+05 | 2.294494e+05 |  11.63%| unknown
  1.5s|     1 |     0 |  4708 |     - |    48M |   0 |1069 |6025 |6555 | 532 | 10 |   1 |   0 | 2.057785e+05 | 2.294494e+05 |  11.50%| unknown
  1.6s|     1 |     0 |  5030 |     - |    49M |   0 |1069 |6025 |6595 | 572 | 11 |   1 |   0 | 2.060213e+05 | 2.294494e+05 |  11.37%| unknown
  1.7s|     1 |     0 |  5394 |     - |    50M |   0 |1069 |6025 |6660 | 637 | 12 |   1 |   0 | 2.063074e+05 | 2.294494e+05 |  11.22%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  1.8s|     1 |     0 |  5757 |     - |    51M |   0 |1069 |6025 |6721 | 698 | 13 |   1 |   0 | 2.065363e+05 | 2.294494e+05 |  11.09%| unknown
  2.0s|     1 |     0 |  6240 |     - |    53M |   0 |1069 |6025 |6739 | 753 | 14 |   1 |   0 | 2.067711e+05 | 2.294494e+05 |  10.97%| unknown
  2.1s|     1 |     0 |  6768 |     - |    54M |   0 |1069 |6025 |6788 | 802 | 15 |   1 |   0 | 2.069409e+05 | 2.294494e+05 |  10.88%| unknown
  2.3s|     1 |     0 |  7156 |     - |    56M |   0 |1069 |6025 |6834 | 848 | 16 |   1 |   0 | 2.071152e+05 | 2.294494e+05 |  10.78%| unknown
